CustomerID,Gender,Age,City,JoinYear,LoyaltyTier
CUST02490,Male,65,Riyadh,2024,Platinum
CUST02491,Female,42,Riyadh,2025,Platinum
CUST02492,Female,63,Asir,2019,Bronze
CUST02493,Female,48,Riyadh,2021,Platinum
CUST02494,Male,41,Eastern,2024,Platinum
CUST02495,Female,68,Riyadh,2019,Silver
CUST02496,Female,66,Hail,2025,Bronze
CUST02497,Male,41,Eastern,2024,Gold
CUST02498,Male,33,Tabuk,2020,Gold
CUST02499,Male,39,Riyadh,2022,Platinum
CUST02500,Male,66,Madinah,2021,Gold
CUST02501,Female,39,Tabuk,2024,Gold
CUST02502,Female,56,Riyadh,2025,Silver
CUST02503,Male,51,Madinah,2019,Silver
CUST02504,Female,54,Eastern,2024,Gold
CUST02505,Female,63,Jeddah,2023,Gold
CUST02506,Female,63,Tabuk,2024,Gold
CUST02507,Male,65,Jeddah,2020,Gold
CUST02508,Female,34,Makkah,2019,Silver
CUST02509,Female,27,Hail,2019,Gold
CUST02510,Female,64,Asir,2024,Platinum
CUST02511,Female,57,Jeddah,2021,Silver
CUST02512,Female,51,Eastern,2022,Platinum
CUST02513,Male,51,Tabuk,2020,Platinum
CUST02514,Female,18,Riyadh,2021,Silver
CUST02515,Female,31,Makkah,2020,Gold
CUST02516,Male,59,Makkah,2021,Platinum
CUST02517,Female,54,Riyadh,2025,Silver
CUST02518,Male,41,Riyadh,2022,Bronze
CUST02519,Female,50,Riyadh,2021,Bronze
CUST02520,Male,46,Hail,2023,Silver
CUST02521,Male,34,Jeddah,2024,Silver
CUST02522,Male,62,Tabuk,2020,Bronze
CUST02523,Female,53,Madinah,2019,Silver
CUST02524,Male,26,Asir,2021,Bronze
CUST02525,Male,32,Makkah,2023,Platinum
CUST02526,Female,24,Asir,2025,Bronze
CUST02527,Female,68,Riyadh,2020,Platinum
CUST02528,Male,46,Riyadh,2022,Silver
CUST02529,Male,52,Hail,2020,Platinum
CUST02530,Female,54,Riyadh,2023,Platinum
CUST02531,Male,64,Tabuk,2025,Silver
CUST02532,Female,18,Madinah,2025,Platinum
CUST02533,Female,49,Jeddah,2021,Platinum
CUST02534,Female,59,Madinah,2021,Silver
CUST02535,Female,35,Asir,2023,Gold
CUST02536,Female,25,Jeddah,2022,Bronze
CUST02537,Female,50,Tabuk,2022,Silver
CUST02538,Male,22,Eastern,2024,Gold
CUST02539,Male,46,Eastern,2024,Silver
CUST02540,Male,67,Riyadh,2025,Silver
CUST02541,Male,37,Asir,2021,Gold
CUST02542,Female,24,Madinah,2023,Silver
CUST02543,Male,38,Jeddah,2020,Platinum
CUST02544,Male,28,Hail,2024,Silver
CUST02545,Female,51,Tabuk,2024,Platinum
CUST02546,Female,32,Madinah,2022,Gold
CUST02547,Female,27,Madinah,2021,Gold
CUST02548,Female,46,Madinah,2022,Platinum
CUST02549,Female,18,Eastern,2019,Platinum
CUST02550,Female,59,Jeddah,2022,Gold
CUST02551,Male,70,Makkah,2020,Gold
CUST02552,Female,41,Riyadh,2021,Platinum
CUST02553,Female,38,Asir,2023,Silver
CUST02554,Male,57,Asir,2022,Gold
CUST02555,Male,22,Makkah,2020,Gold
CUST02556,Female,64,Hail,2022,Bronze
CUST02557,Female,62,Tabuk,2020,Gold
CUST02558,Female,21,Riyadh,2019,Gold
CUST02559,Female,52,Eastern,2022,Gold
CUST02560,Male,48,Jeddah,2024,Bronze
CUST02561,Female,67,Eastern,2025,Silver
CUST02562,Male,55,Madinah,2023,Silver
CUST02563,Male,46,Makkah,2021,Gold
CUST02564,Female,62,Riyadh,2020,Bronze
CUST02565,Female,41,Tabuk,2024,Silver
CUST02566,Male,38,Tabuk,2020,Platinum
CUST02567,Female,39,Makkah,2024,Gold
CUST02568,Female,56,Riyadh,2020,Bronze
CUST02569,Female,45,Eastern,2025,Platinum
CUST02570,Male,51,Riyadh,2023,Gold
CUST02571,Male,54,Eastern,2019,Gold
CUST02572,Female,36,Hail,2021,Bronze
CUST02573,Male,54,Riyadh,2023,Bronze
CUST02574,Male,69,Asir,2025,Bronze
CUST02575,Female,57,Makkah,2025,Bronze
CUST02576,Female,70,Madinah,2022,Platinum
CUST02577,Male,59,Eastern,2019,Silver
CUST02578,Female,47,Asir,2025,Platinum
CUST02579,Male,43,Hail,2021,Bronze
CUST02580,Female,19,Riyadh,2020,Gold
CUST02581,Female,27,Madinah,2025,Silver
CUST02582,Female,52,Tabuk,2024,Silver
CUST02583,Female,63,Hail,2020,Silver
CUST02584,Male,31,Madinah,2020,Bronze
CUST02585,Male,52,Hail,2025,Bronze
CUST02586,Male,52,Eastern,2019,Gold
CUST02587,Female,32,Makkah,2020,Gold
CUST02588,Male,45,Madinah,2020,Silver
CUST02589,Female,19,Jeddah,2022,Bronze
CUST02590,Female,19,Tabuk,2025,Silver
CUST02591,Female,21,Tabuk,2022,Platinum
CUST02592,Male,31,Eastern,2023,Bronze
CUST02593,Male,29,Asir,2023,Bronze
CUST02594,Male,66,Makkah,2019,Platinum
CUST02595,Female,65,Eastern,2022,Silver
CUST02596,Male,23,Asir,2021,Platinum
CUST02597,Female,50,Riyadh,2022,Bronze
CUST02598,Male,42,Eastern,2022,Bronze
CUST02599,Female,41,Madinah,2025,Bronze
CUST02600,Female,59,Madinah,2020,Bronze
CUST02601,Female,48,Riyadh,2021,Gold
CUST02602,Male,27,Makkah,2020,Bronze
CUST02603,Male,51,Jeddah,2020,Platinum
CUST02604,Male,21,Hail,2025,Silver
CUST02605,Female,41,Hail,2022,Silver
CUST02606,Female,29,Jeddah,2023,Silver
CUST02607,Male,41,Riyadh,2025,Silver
CUST02608,Male,49,Makkah,2021,Platinum
CUST02609,Female,34,Hail,2021,Bronze
CUST02610,Male,39,Riyadh,2022,Bronze
CUST02611,Male,44,Riyadh,2023,Platinum
CUST02612,Male,28,Riyadh,2019,Gold
CUST02613,Male,23,Eastern,2019,Bronze
CUST02614,Female,47,Eastern,2025,Platinum
CUST02615,Male,56,Riyadh,2021,Platinum
CUST02616,Female,34,Jeddah,2021,Gold
CUST02617,Male,48,Tabuk,2024,Silver
CUST02618,Male,32,Asir,2020,Silver
CUST02619,Male,60,Riyadh,2024,Bronze
CUST02620,Female,36,Hail,2019,Silver
CUST02621,Male,34,Jeddah,2024,Gold
CUST02622,Female,63,Tabuk,2024,Gold
CUST02623,Male,38,Eastern,2021,Silver
CUST02624,Male,65,Eastern,2024,Bronze
CUST02625,Male,29,Riyadh,2020,Bronze
CUST02626,Male,28,Eastern,2021,Bronze
CUST02627,Female,48,Eastern,2020,Platinum
CUST02628,Female,31,Tabuk,2023,Gold
CUST02629,Female,25,Madinah,2024,Gold
CUST02630,Female,29,Madinah,2021,Platinum
CUST02631,Female,60,Riyadh,2024,Gold
CUST02632,Female,22,Eastern,2022,Bronze
CUST02633,Male,24,Makkah,2022,Bronze
CUST02634,Male,53,Madinah,2020,Gold
CUST02635,Female,46,Eastern,2023,Bronze
CUST02636,Male,43,Asir,2020,Silver
CUST02637,Male,67,Riyadh,2020,Gold
CUST02638,Male,54,Asir,2023,Bronze
CUST02639,Female,52,Makkah,2024,Silver
CUST02640,Female,28,Riyadh,2024,Silver
CUST02641,Male,66,Jeddah,2023,Platinum
CUST02642,Male,35,Riyadh,2022,Gold
CUST02643,Female,51,Eastern,2022,Platinum
CUST02644,Female,26,Madinah,2019,Bronze
CUST02645,Female,63,Asir,2024,Gold
CUST02646,Male,64,Hail,2023,Bronze
CUST02647,Male,66,Eastern,2020,Silver
CUST02648,Female,70,Jeddah,2025,Silver
CUST02649,Female,68,Jeddah,2024,Platinum
CUST02650,Female,55,Makkah,2020,Gold
CUST02651,Male,32,Madinah,2020,Platinum
CUST02652,Male,64,Hail,2024,Silver
CUST02653,Male,46,Jeddah,2024,Gold
CUST02654,Female,18,Riyadh,2023,Gold
CUST02655,Male,67,Hail,2022,Silver
CUST02656,Female,37,Riyadh,2023,Platinum
CUST02657,Male,22,Eastern,2021,Bronze
CUST02658,Female,34,Riyadh,2024,Platinum
CUST02659,Female,55,Jeddah,2024,Platinum
CUST02660,Female,32,Asir,2019,Bronze
CUST02661,Female,33,Tabuk,2025,Platinum
CUST02662,Female,21,Riyadh,2025,Gold
CUST02663,Female,34,Asir,2021,Platinum
CUST02664,Female,40,Riyadh,2019,Bronze
CUST02665,Female,33,Hail,2022,Silver
CUST02666,Female,60,Madinah,2019,Platinum
CUST02667,Female,56,Asir,2025,Platinum
CUST02668,Male,56,Riyadh,2023,Bronze
CUST02669,Male,25,Makkah,2021,Platinum
CUST02670,Female,63,Riyadh,2021,Platinum
CUST02671,Female,54,Asir,2019,Platinum
CUST02672,Female,60,Riyadh,2020,Silver
CUST02673,Male,58,Eastern,2019,Gold
CUST02674,Female,69,Riyadh,2024,Platinum
CUST02675,Female,40,Eastern,2021,Silver
CUST02676,Female,46,Riyadh,2021,Platinum
CUST02677,Female,67,Jeddah,2020,Gold
CUST02678,Female,66,Eastern,2025,Silver
CUST02679,Female,23,Eastern,2021,Silver
CUST02680,Female,37,Riyadh,2024,Bronze
CUST02681,Female,38,Hail,2022,Silver
CUST02682,Female,30,Madinah,2025,Platinum
CUST02683,Female,39,Tabuk,2021,Silver
CUST02684,Male,38,Riyadh,2019,Silver
CUST02685,Female,50,Asir,2021,Silver
CUST02686,Female,57,Riyadh,2020,Bronze
CUST02687,Male,63,Hail,2024,Platinum
CUST02688,Female,27,Eastern,2023,Gold
CUST02689,Female,26,Eastern,2019,Gold
CUST02690,Male,38,Makkah,2022,Bronze
CUST02691,Male,53,Jeddah,2024,Gold
CUST02692,Male,49,Makkah,2025,Silver
CUST02693,Male,32,Tabuk,2024,Silver
CUST02694,Male,18,Madinah,2020,Bronze
CUST02695,Female,46,Eastern,2023,Silver
CUST02696,Female,29,Asir,2023,Platinum
CUST02697,Female,65,Madinah,2024,Gold
CUST02698,Female,45,Eastern,2021,Silver
CUST02699,Female,52,Eastern,2019,Silver
CUST02700,Female,70,Makkah,2025,Silver
CUST02701,Male,68,Asir,2024,Platinum
CUST02702,Female,24,Hail,2020,Gold
CUST02703,Male,47,Madinah,2023,Bronze
CUST02704,Female,57,Tabuk,2022,Platinum
CUST02705,Male,28,Riyadh,2023,Platinum
CUST02706,Male,40,Tabuk,2025,Silver
CUST02707,Male,61,Eastern,2019,Gold
CUST02708,Female,64,Riyadh,2024,Platinum
CUST02709,Female,63,Jeddah,2022,Silver
CUST02710,Female,37,Asir,2024,Gold
CUST02711,Female,32,Hail,2025,Platinum
CUST02712,Male,67,Asir,2024,Gold
CUST02713,Male,57,Riyadh,2024,Gold
CUST02714,Male,67,Riyadh,2023,Bronze
CUST02715,Female,64,Jeddah,2024,Silver
CUST02716,Male,56,Jeddah,2025,Silver
CUST02717,Male,59,Tabuk,2024,Bronze
CUST02718,Female,23,Riyadh,2022,Platinum
CUST02719,Female,42,Tabuk,2020,Gold
CUST02720,Male,24,Madinah,2021,Silver
CUST02721,Female,34,Tabuk,2019,Silver
CUST02722,Female,43,Makkah,2020,Gold
CUST02723,Male,39,Tabuk,2025,Bronze
CUST02724,Female,19,Hail,2019,Bronze
CUST02725,Female,24,Jeddah,2019,Bronze
CUST02726,Male,38,Eastern,2021,Bronze
CUST02727,Female,22,Jeddah,2020,Platinum
CUST02728,Male,52,Makkah,2021,Bronze
CUST02729,Male,56,Eastern,2023,Silver
CUST02730,Female,63,Jeddah,2023,Silver
CUST02731,Female,19,Hail,2019,Bronze
CUST02732,Female,36,Riyadh,2021,Silver
CUST02733,Male,24,Tabuk,2020,Silver
CUST02734,Female,47,Asir,2025,Platinum
CUST02735,Female,25,Asir,2019,Gold
CUST02736,Male,41,Jeddah,2020,Platinum
CUST02737,Male,68,Eastern,2019,Gold
CUST02738,Male,48,Hail,2019,Bronze
CUST02739,Female,51,Hail,2023,Platinum
CUST02740,Male,36,Eastern,2020,Platinum
CUST02741,Male,36,Eastern,2022,Platinum
CUST02742,Female,23,Tabuk,2019,Platinum
CUST02743,Male,38,Asir,2022,Platinum
CUST02744,Female,49,Madinah,2025,Bronze
CUST02745,Male,30,Riyadh,2021,Silver
CUST02746,Female,65,Riyadh,2023,Bronze
CUST02747,Male,37,Eastern,2020,Gold
CUST02748,Male,70,Eastern,2024,Silver
CUST02749,Female,61,Riyadh,2020,Bronze
CUST02750,Female,29,Makkah,2024,Gold
CUST02751,Male,63,Makkah,2022,Silver
CUST02752,Male,20,Eastern,2020,Bronze
CUST02753,Female,18,Makkah,2024,Gold
CUST02754,Male,42,Makkah,2021,Platinum
CUST02755,Male,27,Jeddah,2023,Silver
CUST02756,Female,45,Hail,2024,Gold
CUST02757,Male,59,Madinah,2022,Bronze
CUST02758,Female,70,Eastern,2022,Gold
CUST02759,Male,70,Tabuk,2021,Bronze
CUST02760,Female,20,Tabuk,2020,Silver
CUST02761,Male,58,Riyadh,2019,Silver
CUST02762,Female,22,Jeddah,2023,Gold
CUST02763,Male,65,Madinah,2024,Platinum
CUST02764,Female,52,Madinah,2021,Gold
CUST02765,Male,66,Riyadh,2022,Silver
CUST02766,Male,53,Tabuk,2020,Silver
CUST02767,Male,48,Tabuk,2019,Bronze
CUST02768,Male,20,Eastern,2020,Bronze
CUST02769,Male,33,Eastern,2023,Gold
CUST02770,Female,65,Jeddah,2022,Bronze
CUST02771,Male,67,Makkah,2024,Gold
CUST02772,Male,54,Riyadh,2020,Gold
CUST02773,Female,29,Eastern,2022,Silver
CUST02774,Male,43,Eastern,2020,Gold
CUST02775,Male,32,Jeddah,2024,Silver
CUST02776,Female,60,Tabuk,2019,Platinum
CUST02777,Male,33,Hail,2023,Gold
CUST02778,Male,27,Asir,2021,Bronze
CUST02779,Male,61,Riyadh,2022,Bronze
CUST02780,Male,64,Eastern,2021,Bronze
CUST02781,Male,24,Makkah,2019,Platinum
CUST02782,Male,54,Riyadh,2025,Platinum
CUST02783,Male,32,Riyadh,2023,Bronze
CUST02784,Male,59,Tabuk,2023,Platinum
CUST02785,Female,61,Hail,2022,Platinum
CUST02786,Male,61,Tabuk,2023,Gold
CUST02787,Female,58,Tabuk,2022,Silver
CUST02788,Female,52,Eastern,2020,Silver
CUST02789,Female,58,Jeddah,2022,Gold
CUST02790,Male,41,Riyadh,2022,Gold
CUST02791,Male,20,Tabuk,2022,Silver
CUST02792,Female,26,Eastern,2020,Platinum
CUST02793,Female,44,Tabuk,2024,Platinum
CUST02794,Female,42,Tabuk,2021,Gold
CUST02795,Female,60,Eastern,2020,Silver
CUST02796,Male,31,Makkah,2023,Silver
CUST02797,Female,47,Asir,2025,Platinum
CUST02798,Female,59,Madinah,2020,Platinum
CUST02799,Male,48,Riyadh,2023,Platinum
CUST02800,Female,67,Hail,2022,Bronze
CUST02801,Male,31,Eastern,2023,Silver
CUST02802,Female,51,Eastern,2020,Platinum
CUST02803,Male,62,Makkah,2022,Silver
CUST02804,Female,65,Hail,2025,Silver
CUST02805,Female,54,Makkah,2020,Platinum
CUST02806,Female,47,Makkah,2025,Silver
CUST02807,Female,38,Hail,2025,Bronze
CUST02808,Male,68,Riyadh,2019,Bronze
CUST02809,Male,21,Eastern,2025,Bronze
CUST02810,Female,40,Makkah,2024,Silver
CUST02811,Male,37,Riyadh,2021,Gold
CUST02812,Female,48,Eastern,2024,Silver
CUST02813,Female,37,Riyadh,2025,Silver
CUST02814,Male,28,Eastern,2019,Platinum
CUST02815,Male,53,Asir,2024,Platinum
CUST02816,Female,62,Makkah,2019,Silver
CUST02817,Female,24,Riyadh,2020,Platinum
CUST02818,Female,42,Tabuk,2020,Bronze
CUST02819,Female,46,Hail,2023,Silver
CUST02820,Female,19,Tabuk,2024,Gold
CUST02821,Female,23,Eastern,2019,Silver
CUST02822,Male,57,Madinah,2024,Platinum
CUST02823,Male,25,Makkah,2024,Gold
CUST02824,Female,63,Riyadh,2021,Platinum
CUST02825,Male,57,Hail,2022,Silver
CUST02826,Female,34,Makkah,2023,Gold
CUST02827,Male,49,Eastern,2020,Bronze
CUST02828,Male,62,Madinah,2021,Platinum
CUST02829,Female,39,Riyadh,2021,Platinum
CUST02830,Male,39,Asir,2019,Silver
CUST02831,Male,65,Hail,2019,Gold
CUST02832,Female,30,Tabuk,2022,Platinum
CUST02833,Male,62,Madinah,2024,Platinum
CUST02834,Female,41,Asir,2025,Platinum
CUST02835,Female,63,Eastern,2020,Gold
CUST02836,Female,53,Makkah,2022,Gold
CUST02837,Female,23,Tabuk,2024,Bronze
CUST02838,Female,50,Riyadh,2019,Silver
CUST02839,Male,33,Riyadh,2020,Gold
CUST02840,Male,27,Hail,2025,Silver
CUST02841,Male,22,Riyadh,2024,Bronze
CUST02842,Female,57,Riyadh,2020,Platinum
CUST02843,Female,68,Riyadh,2023,Bronze
CUST02844,Male,63,Jeddah,2020,Bronze
CUST02845,Male,23,Riyadh,2019,Platinum
CUST02846,Male,31,Riyadh,2024,Bronze
CUST02847,Female,38,Asir,2020,Platinum
CUST02848,Male,63,Tabuk,2023,Silver
CUST02849,Female,36,Hail,2025,Bronze
CUST02850,Female,29,Asir,2019,Bronze
CUST02851,Male,30,Madinah,2020,Silver
CUST02852,Male,62,Riyadh,2020,Silver
CUST02853,Female,66,Makkah,2020,Platinum
CUST02854,Female,56,Eastern,2023,Gold
CUST02855,Male,45,Madinah,2025,Gold
CUST02856,Male,51,Riyadh,2024,Gold
CUST02857,Female,66,Jeddah,2019,Bronze
CUST02858,Male,49,Eastern,2024,Bronze
CUST02859,Female,23,Tabuk,2019,Bronze
CUST02860,Female,55,Eastern,2024,Bronze
CUST02861,Female,64,Eastern,2022,Gold
CUST02862,Female,41,Tabuk,2021,Platinum
CUST02863,Female,52,Makkah,2020,Silver
CUST02864,Male,62,Eastern,2022,Platinum
CUST02865,Female,38,Eastern,2022,Platinum
CUST02866,Female,27,Jeddah,2024,Platinum
CUST02867,Female,19,Jeddah,2025,Gold
CUST02868,Female,58,Jeddah,2022,Gold
CUST02869,Male,45,Jeddah,2020,Silver
CUST02870,Male,24,Riyadh,2022,Platinum
CUST02871,Male,35,Eastern,2020,Bronze
CUST02872,Female,43,Jeddah,2021,Gold
CUST02873,Male,30,Tabuk,2023,Platinum
CUST02874,Female,45,Jeddah,2022,Bronze
CUST02875,Female,24,Riyadh,2021,Platinum
CUST02876,Female,27,Makkah,2023,Platinum
CUST02877,Male,44,Tabuk,2019,Gold
CUST02878,Male,39,Madinah,2024,Platinum
CUST02879,Male,56,Jeddah,2023,Gold
CUST02880,Female,64,Eastern,2025,Silver
CUST02881,Female,54,Tabuk,2019,Bronze
CUST02882,Female,41,Eastern,2020,Silver
CUST02883,Female,62,Makkah,2025,Gold
CUST02884,Female,68,Madinah,2023,Gold
CUST02885,Female,62,Makkah,2020,Gold
CUST02886,Male,63,Hail,2023,Silver
CUST02887,Male,49,Hail,2022,Bronze
CUST02888,Female,50,Riyadh,2022,Silver
CUST02889,Female,23,Asir,2022,Platinum
CUST02890,Female,22,Tabuk,2022,Silver
CUST02891,Female,63,Jeddah,2021,Bronze
CUST02892,Female,33,Makkah,2024,Bronze
CUST02893,Female,40,Hail,2022,Silver
CUST02894,Female,38,Tabuk,2021,Silver
CUST02895,Male,56,Hail,2019,Gold
CUST02896,Male,65,Makkah,2023,Gold
CUST02897,Male,68,Eastern,2022,Bronze
CUST02898,Female,34,Makkah,2020,Gold
CUST02899,Male,19,Eastern,2019,Gold
CUST02900,Female,67,Jeddah,2022,Platinum
CUST02901,Male,56,Tabuk,2025,Gold
CUST02902,Male,35,Tabuk,2021,Silver
CUST02903,Female,36,Jeddah,2023,Silver
CUST02904,Female,19,Riyadh,2019,Gold
CUST02905,Female,41,Jeddah,2021,Platinum
CUST02906,Male,58,Eastern,2024,Gold
CUST02907,Female,29,Eastern,2023,Bronze
CUST02908,Female,38,Hail,2025,Bronze
CUST02909,Male,64,Jeddah,2022,Bronze
CUST02910,Male,26,Jeddah,2019,Silver
CUST02911,Male,23,Eastern,2021,Gold
CUST02912,Male,44,Eastern,2025,Bronze
CUST02913,Female,43,Asir,2019,Platinum
CUST02914,Female,62,Jeddah,2023,Bronze
CUST02915,Male,46,Jeddah,2019,Gold
CUST02916,Male,33,Riyadh,2024,Bronze
CUST02917,Male,59,Makkah,2022,Bronze
CUST02918,Male,32,Makkah,2020,Silver
CUST02919,Female,38,Eastern,2025,Platinum
CUST02920,Male,50,Madinah,2022,Bronze
CUST02921,Female,53,Riyadh,2019,Silver
CUST02922,Male,31,Makkah,2023,Platinum
CUST02923,Male,40,Riyadh,2023,Gold
CUST02924,Male,43,Makkah,2020,Bronze
CUST02925,Female,35,Asir,2021,Platinum
CUST02926,Male,30,Hail,2021,Gold
CUST02927,Male,38,Madinah,2022,Bronze
CUST02928,Female,46,Riyadh,2022,Platinum
CUST02929,Male,29,Riyadh,2019,Platinum
CUST02930,Male,65,Makkah,2020,Gold
CUST02931,Male,55,Madinah,2021,Platinum
CUST02932,Male,59,Makkah,2023,Gold
CUST02933,Male,50,Riyadh,2021,Bronze
CUST02934,Male,29,Eastern,2020,Platinum
CUST02935,Female,64,Eastern,2022,Platinum
CUST02936,Male,49,Tabuk,2023,Gold
CUST02937,Male,22,Hail,2019,Bronze
CUST02938,Male,57,Riyadh,2025,Bronze
CUST02939,Female,18,Madinah,2022,Platinum
CUST02940,Male,24,Riyadh,2021,Silver
CUST02941,Male,45,Eastern,2019,Gold
CUST02942,Female,59,Riyadh,2021,Bronze
CUST02943,Male,37,Jeddah,2021,Platinum
CUST02944,Male,25,Riyadh,2022,Silver
CUST02945,Male,25,Riyadh,2024,Silver
CUST02946,Female,55,Asir,2021,Gold
CUST02947,Male,62,Hail,2022,Bronze
CUST02948,Male,31,Riyadh,2022,Platinum
CUST02949,Male,20,Tabuk,2022,Platinum
CUST02950,Female,29,Riyadh,2023,Bronze
CUST02951,Male,67,Madinah,2024,Gold
CUST02952,Female,30,Madinah,2019,Gold
CUST02953,Male,33,Tabuk,2025,Bronze
CUST02954,Male,54,Eastern,2023,Platinum
CUST02955,Male,63,Riyadh,2021,Gold
CUST02956,Male,56,Eastern,2022,Platinum
CUST02957,Male,41,Eastern,2024,Silver
CUST02958,Female,65,Eastern,2022,Silver
CUST02959,Female,41,Tabuk,2021,Gold
CUST02960,Male,70,Tabuk,2024,Platinum
CUST02961,Female,45,Riyadh,2023,Gold
CUST02962,Male,39,Eastern,2024,Platinum
CUST02963,Female,66,Asir,2025,Silver
CUST02964,Male,39,Asir,2025,Silver
CUST02965,Female,52,Jeddah,2025,Silver
CUST02966,Male,70,Eastern,2019,Platinum
CUST02967,Male,50,Asir,2019,Bronze
CUST02968,Male,34,Asir,2024,Silver
CUST02969,Male,61,Eastern,2022,Bronze
CUST02970,Female,64,Eastern,2023,Platinum
CUST02971,Female,32,Hail,2021,Platinum
CUST02972,Male,32,Tabuk,2020,Silver
CUST02973,Male,68,Asir,2025,Bronze
CUST02974,Female,27,Riyadh,2024,Gold
CUST02975,Male,66,Eastern,2021,Silver
CUST02976,Male,70,Makkah,2019,Bronze
CUST02977,Male,36,Riyadh,2020,Silver
CUST02978,Male,22,Madinah,2022,Bronze
CUST02979,Female,40,Eastern,2019,Gold
CUST02980,Female,42,Eastern,2020,Gold
CUST02981,Female,57,Hail,2022,Bronze
CUST02982,Female,20,Tabuk,2021,Gold
CUST02983,Male,34,Tabuk,2025,Platinum
CUST02984,Male,45,Hail,2023,Gold
CUST02985,Female,19,Eastern,2019,Platinum
CUST02986,Male,48,Madinah,2023,Bronze
CUST02987,Male,33,Riyadh,2022,Platinum
CUST02988,Female,33,Hail,2022,Bronze
CUST02989,Female,37,Asir,2025,Platinum
CUST02990,Male,57,Eastern,2019,Bronze
CUST02991,Male,55,Riyadh,2023,Platinum
CUST02992,Male,50,Jeddah,2022,Gold
CUST02993,Female,69,Asir,2024,Bronze
CUST02994,Female,55,Riyadh,2024,Platinum
CUST02995,Male,46,Madinah,2025,Silver
CUST02996,Male,36,Hail,2021,Platinum
CUST02997,Male,61,Jeddah,2025,Bronze
CUST02998,Male,48,Tabuk,2020,Bronze
CUST02999,Female,67,Jeddah,2025,Platinum
CUST03000,Male,37,Jeddah,2020,Gold
CUST03001,Female,32,Tabuk,2025,Bronze
CUST03002,Male,28,Jeddah,2020,Bronze
CUST03003,Female,49,Eastern,2025,Platinum
CUST03004,Male,63,Asir,2024,Gold
CUST03005,Male,44,Tabuk,2019,Gold
CUST03006,Female,53,Eastern,2019,Bronze
CUST03007,Male,34,Eastern,2022,Platinum
CUST03008,Male,26,Riyadh,2019,Silver
CUST03009,Male,54,Jeddah,2024,Silver
CUST03010,Female,60,Asir,2021,Gold
CUST03011,Female,22,Jeddah,2023,Platinum
CUST03012,Male,53,Riyadh,2020,Silver
CUST03013,Male,37,Jeddah,2024,Platinum
CUST03014,Male,41,Riyadh,2023,Bronze
CUST03015,Male,51,Madinah,2023,Bronze
CUST03016,Female,69,Jeddah,2021,Silver
CUST03017,Female,69,Makkah,2020,Platinum
CUST03018,Female,48,Makkah,2019,Silver
CUST03019,Female,53,Asir,2025,Bronze
CUST03020,Male,60,Jeddah,2025,Silver
CUST03021,Male,48,Asir,2019,Silver
CUST03022,Male,58,Eastern,2025,Gold
CUST03023,Male,70,Madinah,2022,Bronze
CUST03024,Female,20,Eastern,2025,Platinum
CUST03025,Male,30,Eastern,2022,Platinum
CUST03026,Male,65,Jeddah,2022,Platinum
CUST03027,Male,33,Hail,2023,Gold
CUST03028,Female,67,Riyadh,2022,Bronze
CUST03029,Female,22,Asir,2019,Silver
CUST03030,Male,41,Madinah,2022,Gold
CUST03031,Female,59,Eastern,2021,Gold
CUST03032,Female,48,Asir,2022,Platinum
CUST03033,Male,48,Eastern,2019,Platinum
CUST03034,Female,52,Asir,2023,Bronze
CUST03035,Female,58,Madinah,2021,Gold
CUST03036,Male,38,Eastern,2020,Silver
CUST03037,Female,37,Makkah,2025,Gold
CUST03038,Female,35,Madinah,2023,Platinum
CUST03039,Male,67,Hail,2025,Silver
CUST03040,Female,30,Eastern,2024,Gold
CUST03041,Male,69,Tabuk,2023,Silver
CUST03042,Male,64,Madinah,2024,Silver
CUST03043,Male,56,Eastern,2020,Platinum
CUST03044,Female,33,Eastern,2022,Gold
CUST03045,Female,52,Eastern,2020,Gold
CUST03046,Male,34,Riyadh,2022,Platinum
CUST03047,Male,22,Makkah,2025,Gold
CUST03048,Female,47,Asir,2023,Gold
CUST03049,Female,30,Madinah,2019,Platinum
CUST03050,Female,56,Riyadh,2022,Platinum
CUST03051,Female,38,Riyadh,2020,Silver
CUST03052,Male,41,Riyadh,2019,Bronze
CUST03053,Female,24,Asir,2023,Gold
CUST03054,Male,68,Riyadh,2024,Platinum
CUST03055,Male,20,Hail,2019,Bronze
CUST03056,Male,39,Hail,2024,Gold
CUST03057,Female,45,Makkah,2020,Silver
CUST03058,Female,53,Eastern,2025,Silver
CUST03059,Male,19,Asir,2023,Gold
CUST03060,Male,28,Eastern,2020,Bronze
CUST03061,Male,23,Hail,2024,Gold
CUST03062,Female,25,Riyadh,2020,Platinum
CUST03063,Male,33,Tabuk,2023,Silver
CUST03064,Male,32,Madinah,2019,Bronze
CUST03065,Male,60,Madinah,2022,Platinum
CUST03066,Female,31,Makkah,2019,Bronze
CUST03067,Female,63,Tabuk,2022,Silver
CUST03068,Female,57,Eastern,2019,Gold
CUST03069,Male,61,Tabuk,2022,Gold
CUST03070,Female,19,Tabuk,2023,Platinum
CUST03071,Female,56,Makkah,2021,Silver
CUST03072,Male,56,Eastern,2020,Platinum
CUST03073,Male,31,Eastern,2021,Platinum
CUST03074,Female,33,Madinah,2020,Platinum
CUST03075,Female,19,Hail,2020,Bronze
CUST03076,Female,63,Riyadh,2022,Gold
CUST03077,Female,42,Riyadh,2022,Platinum
